pbar	Ht	Hs	WrightsFst	WCFst	WCFstSimple	avgp
0.1	0.18032	0.144044	0.201175	0.10243	0.201533	0.1002
0.1	0.153722	0.127093	0.173226	0.0882247	0.147937	0.0839
0.1	0.143156	0.124068	0.13334	0.0679382	0.106047	0.0776
0.1	0.117712	0.095738	0.186678	0.0950629	0.12208	0.0628
0.1	0.194238	0.150836	0.223448	0.113744	0.241122	0.109
0.1	0.100382	0.081414	0.188958	0.0962217	0.105378	0.053
0.1	0.188582	0.162584	0.137859	0.0702374	0.144432	0.1054
0.1	0.199842	0.148636	0.256234	0.130391	0.28448	0.1126
0.1	0.0636352	0.058337	0.083259	0.0424429	0.0294343	0.0329
0.1	0.15122	0.123756	0.181619	0.0924912	0.15258	0.0824
0.1	0.157374	0.130327	0.171862	0.0875313	0.150259	0.0861
0.1	0.150719	0.120043	0.203532	0.103628	0.170423	0.0821
0.1	0.161665	0.124569	0.22946	0.116798	0.206087	0.0887
0.1	0.15555	0.125202	0.195101	0.0993437	0.1686	0.085
0.1	0.105195	0.088441	0.159266	0.0811265	0.0930779	0.0557
0.1	0.102346	0.088291	0.137331	0.069969	0.0780854	0.0541
0.1	0.151721	0.118707	0.217599	0.110774	0.183413	0.0827
0.1	0.184623	0.144393	0.217904	0.110929	0.223501	0.1029
0.1	0.175988	0.129101	0.26642	0.13556	0.260481	0.0975
0.1	0.171626	0.138062	0.195564	0.099579	0.186466	0.0948
0.1	0.186843	0.146837	0.214116	0.109005	0.222256	0.1043
0.1	0.207234	0.150652	0.273036	0.138917	0.314347	0.1174
0.1	0.139769	0.10587	0.242537	0.123438	0.188329	0.0756
0.1	0.153222	0.104758	0.3163	0.160858	0.269245	0.0836
0.1	0.121376	0.099365	0.181345	0.0923523	0.122283	0.0649
0.1	0.123635	0.104074	0.158217	0.0805926	0.108673	0.0662
0.1	0.159522	0.120932	0.241912	0.123121	0.214392	0.0874
0.1	0.133974	0.106358	0.206131	0.104948	0.153424	0.0722
0.1	0.137218	0.116023	0.154465	0.0786844	0.117752	0.0741
0.1	0.135854	0.112133	0.174608	0.0889272	0.131785	0.0733
0.1	0.146528	0.111146	0.241468	0.122895	0.196565	0.0796
0.1	0.122072	0.096423	0.210113	0.106971	0.142493	0.0653
0.1	0.167888	0.112175	0.331844	0.168737	0.309514	0.0925
0.1	0.140787	0.106096	0.246408	0.125403	0.192728	0.0762
0.1	0.16919	0.118221	0.301254	0.15323	0.283162	0.0933
